1.0,0.0,0.4,227.981,0.0790106,-0.137352,11.6365,11.5214,11.8113,12.5663,13.9675,16.4673,21.4477,117.493,91.8304,68.662,49.8577,36.5149,27.8469,22.346,18.8117,16.5065,15.0095,14.0841,13.6003
1.0,0.0,0.4,227.782,0.0888873,-0.137368,11.5116,11.3978,11.6842,12.4299,13.8134,16.279,21.1782,42.4491,91.9746,68.8642,50.0912,36.7452,28.0548,22.5288,18.9736,16.6527,15.1448,14.2122,13.7247
1.0,0.0,0.4,227.58,0.0985321,-0.137122,11.3891,11.2773,11.5608,12.2983,13.6656,16.1003,20.9269,40.5898,92.0781,69.0288,50.2939,36.953,28.2469,22.7004,19.1272,16.7927,15.2751,14.3363,13.8457
1.0,0.0,0.4,227.378,0.10795,-0.136536,11.2689,11.1597,11.4413,12.1718,13.5249,15.9323,20.6962,39.3824,92.1303,69.1465,50.459,37.1336,28.4202,22.8588,19.2713,16.9255,15.3998,14.4561,13.9633
1.0,0.0,0.4,227.177,0.117145,-0.135557,11.151,11.0451,11.3258,12.0505,13.3915,15.7757,20.4875,38.5389,92.1243,69.2117,50.582,37.2839,28.5726,23.0027,19.405,17.0505,15.5187,14.5714,14.0774
1.0,0.0,0.4,226.979,0.126119,-0.134158,11.0351,10.9335,11.2142,11.9345,13.2657,15.6307,20.3013,37.9595,92.0569,69.2216,50.661,37.4024,28.7031,23.1315,19.5279,17.1676,15.6316,14.682,14.188
1.0,0.0,0.4,226.785,0.134873,-0.132336,10.9215,10.8249,11.1065,11.8239,13.1472,15.4972,20.1371,37.5964,91.9283,69.1765,50.6961,37.4894,28.8119,23.2451,19.6399,17.2766,15.7384,14.788,14.2951
1.0,0.0,0.4,226.597,0.143405,-0.130113,10.8101,10.7193,11.0028,11.7184,13.036,15.3746,19.9938,37.4235,91.742,69.0795,50.6897,37.5463,28.8997,23.3439,19.7413,17.3778,15.8392,14.8895,14.3988
1.0,0.0,0.4,226.414,0.151713,-0.127528,10.7011,10.6167,10.9029,11.6179,12.9315,15.2623,19.8698,37.4273,91.5039,68.936,50.646,37.5758,28.9682,23.4292,19.8327,17.4716,15.9343,14.9865,14.499
1.0,0.0,0.4,226.237,0.159792,-0.124635,10.5947,10.5173,10.8067,11.522,12.8333,15.1594,19.7631,37.6031,91.2218,68.753,50.5703,37.5817,29.0198,23.5022,19.9152,17.5585,16.0241,15.0794,14.596
1.0,0.0,0.4,226.065,0.167642,-0.121503,10.4911,10.4209,10.7141,11.4306,12.7408,15.0646,19.671,37.9576,90.9054,68.5389,50.4693,37.5682,29.0572,23.5648,19.9897,17.6392,16.1091,15.1683,14.6897
1.0,0.0,0.4,225.898,0.175253,-0.118211,10.3904,10.3276,10.625,11.3431,12.6532,14.9766,19.5909,38.5123,90.5659,68.3036,50.3501,37.5405,29.0837,23.6189,20.0577,17.7147,16.1896,15.2535,14.7803
1.0,0.0,0.4,225.734,0.182624,-0.11484,10.2929,10.2376,10.5392,11.2593,12.5699,14.8942,19.5198,39.3298,90.2143,68.0564,50.2203,37.5034,29.1023,23.6667,20.1203,17.7857,16.2663,15.3353,14.8678
1.0,0.0,0.4,225.574,0.189747,-0.111472,10.1988,10.1507,10.4565,11.1788,12.4902,14.8161,19.4547,40.6347,89.8616,67.8071,50.0867,37.4618,29.1163,23.71,20.1789,17.853,16.3396,15.4139,14.9523
1.0,0.0,0.4,225.415,0.196619,-0.108181,10.1082,10.067,10.3769,11.1012,12.4135,14.741,19.393,121.443,89.5178,67.5639,49.9559,37.4199,29.1284,23.7508,20.2348,17.9175,16.41,15.4896,15.0339
1.0,0.0,0.4,225.257,0.203235,-0.105029,10.0211,9.98643,10.3002,11.0263,12.3392,14.6681,19.3323,121.91,89.1908,67.3336,49.8328,37.3812,29.1408,23.7904,20.2887,17.9796,16.4779,15.5626,15.1126
1.0,0.0,0.4,225.1,0.209592,-0.102063,9.93768,9.90905,10.2262,10.9538,12.267,14.5964,19.2709,122.496,88.8867,67.1213,49.7212,37.3482,29.1552,23.8299,20.3414,18.0399,16.5435,15.6331,15.1883
1.0,0.0,0.4,224.942,0.215688,-0.0993107,9.85793,9.83483,10.155,10.8837,12.1966,14.5258,19.2077,123.221,88.6154,66.9299,49.6232,37.3225,29.1727,23.8701,20.3934,18.0987,16.6071,15.701,15.2611
1.0,0.0,0.4,224.782,0.221521,-0.0967863,9.78188,9.76376,10.0865,10.8159,12.128,14.4558,19.1423,124.102,88.3991,66.7603,49.5395,37.3045,29.1935,23.9112,20.4449,18.1561,16.6686,15.7664,15.331
1.0,0.0,0.4,224.621,0.227093,-0.0944837,9.70944,9.69582,10.0207,10.7504,12.0612,14.3868,19.0749,125.153,88.2417,66.6117,49.4695,37.2938,29.2174,23.9529,20.4957,18.2119,16.7281,15.8293,15.398
