1,0,0,0,-6.36E-07,1.75E-07,7.5,7.6157,7.98134,8.66026,9.79056,11.6679,15,21.9286,43.1909,200,43.1907,21.9285,15,11.6679,9.79055,8.66025,7.98133,7.61569,7.5
1,0,0,0,-6.36E-07,1.75E-07,7.5,7.6157,7.98134,8.66026,9.79056,11.6679,15,21.9286,43.1909,200,43.1907,21.9285,15,11.6679,9.79055,8.66025,7.98133,7.61569,7.5
1,0,0,0,-6.36E-07,1.75E-07,7.5,7.6157,7.98134,8.66026,9.79056,11.6679,15,21.9286,43.1909,200,43.1907,21.9285,15,11.6679,9.79055,8.66025,7.98133,7.61569,7.5
1,0,0,0,-6.36E-07,1.75E-07,7.5,7.6157,7.98134,8.66026,9.79056,11.6679,15,21.9286,43.1909,200,43.1907,21.9285,15,11.6679,9.79055,8.66025,7.98133,7.61569,7.5
1,0,0,0,-6.36E-07,1.75E-07,7.5,7.6157,7.98134,8.66026,9.79056,11.6679,15,21.9286,43.1909,200,43.1907,21.9285,15,11.6679,9.79055,8.66025,7.98133,7.61569,7.5
1,0,0,0,-6.36E-07,1.75E-07,7.5,7.6157,7.98134,8.66026,9.79056,11.6679,15,21.9286,43.1909,200,43.1907,21.9285,15,11.6679,9.79055,8.66025,7.98133,7.61569,7.5
1,0,0,0,-6.36E-07,1.75E-07,7.5,7.6157,7.98134,8.66026,9.79056,11.6679,15,21.9286,43.1909,200,43.1907,21.9285,15,11.6679,9.79055,8.66025,7.98133,7.61569,7.5
1,0,0,0,-6.36E-07,1.75E-07,7.5,7.6157,7.98134,8.66026,9.79056,11.6679,15,21.9286,43.1909,200,43.1907,21.9285,15,11.6679,9.79055,8.66025,7.98133,7.61569,7.5
1,0,0,0,-6.36E-07,1.75E-07,7.5,7.6157,7.98134,8.66026,9.79056,11.6679,15,21.9286,43.1909,200,43.1907,21.9285,15,11.6679,9.79055,8.66025,7.98133,7.61569,7.5
1,0,0,0,-6.36E-07,1.75E-07,7.5,7.6157,7.98134,8.66026,9.79056,11.6679,15,21.9286,43.1909,200,43.1907,21.9285,15,11.6679,9.79055,8.66025,7.98133,7.61569,7.5
1,0,0,0,-6.36E-07,1.75E-07,7.5,7.6157,7.98134,8.66026,9.79056,11.6679,15,21.9286,43.1909,200,43.1907,21.9285,15,11.6679,9.79055,8.66025,7.98133,7.61569,7.5
1,0,0,0,-6.36E-07,1.75E-07,7.5,7.6157,7.98134,8.66026,9.79056,11.6679,15,21.9286,43.1909,200,43.1907,21.9285,15,11.6679,9.79055,8.66025,7.98133,7.61569,7.5
1,0,0,0,-6.36E-07,1.75E-07,7.5,7.6157,7.98134,8.66026,9.79056,11.6679,15,21.9286,43.1909,200,43.1907,21.9285,15,11.6679,9.79055,8.66025,7.98133,7.61569,7.5
1,0,0,0,-6.36E-07,1.75E-07,7.5,7.6157,7.98134,8.66026,9.79056,11.6679,15,21.9286,43.1909,200,43.1907,21.9285,15,11.6679,9.79055,8.66025,7.98133,7.61569,7.5
