1,0,0,-0.00839305,0.00187174,0.0118262,8.98376,9.14392,9.61206,10.473,11.9123,14.3403,18.8077,29.073,200,97.5891,41.3471,24.3313,17.3162,13.6978,11.5985,10.3179,9.54639,9.13568,9.01746
1,0,0,-0.00839305,0.00187174,0.0118262,8.98376,9.14392,9.61206,10.473,11.9123,14.3403,18.8077,29.073,200,97.5891,41.3471,24.3313,17.3162,13.6978,11.5985,10.3179,9.54639,9.13568,9.01746
1,0,0,-0.00839305,0.00187174,0.0118262,8.98376,9.14392,9.61206,10.473,11.9123,14.3403,18.8077,29.073,200,97.5891,41.3471,24.3313,17.3162,13.6978,11.5985,10.3179,9.54639,9.13568,9.01746
1,0,0,-0.00839305,0.00187174,0.0118262,8.98376,9.14392,9.61206,10.473,11.9123,14.3403,18.8077,29.073,200,97.5891,41.3471,24.3313,17.3162,13.6978,11.5985,10.3179,9.54639,9.13568,9.01746
1,0,0,-0.00839305,0.00187174,0.0118262,8.98376,9.14392,9.61206,10.473,11.9123,14.3403,18.8077,29.073,200,97.5891,41.3471,24.3313,17.3162,13.6978,11.5985,10.3179,9.54639,9.13568,9.01746
1,0,0,-0.00839305,0.00187174,0.0118262,8.98376,9.14392,9.61206,10.473,11.9123,14.3403,18.8077,29.073,200,97.5891,41.3471,24.3313,17.3162,13.6978,11.5985,10.3179,9.54639,9.13568,9.01746
1,0,0,-0.00839305,0.00187174,0.0118262,8.98376,9.14392,9.61206,10.473,11.9123,14.3403,18.8077,29.073,200,97.5891,41.3471,24.3313,17.3162,13.6978,11.5985,10.3179,9.54639,9.13568,9.01746
1,0,0,-0.00839305,0.00187174,0.0118262,8.98376,9.14392,9.61206,10.473,11.9123,14.3403,18.8077,29.073,200,97.5891,41.3471,24.3313,17.3162,13.6978,11.5985,10.3179,9.54639,9.13568,9.01746
1,0,0,-0.00839305,0.00187174,0.0118262,8.98376,9.14392,9.61206,10.473,11.9123,14.3403,18.8077,29.073,200,97.5891,41.3471,24.3313,17.3162,13.6978,11.5985,10.3179,9.54639,9.13568,9.01746
1,0,0,-0.00839305,0.00187174,0.0118262,8.98376,9.14392,9.61206,10.473,11.9123,14.3403,18.8077,29.073,200,97.5891,41.3471,24.3313,17.3162,13.6978,11.5985,10.3179,9.54639,9.13568,9.01746
